iid,id,gender,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,age,field,race,from
522,14,0,4,4,7,1,7,1,1,22,Law,2,Pennsylvania
522,14,0,6,8,8,8,7,5,6,22,Law,2,Pennsylvania
522,14,0,6,7,6,4,4,5,5,22,Law,2,Pennsylvania
522,14,0,7,7,8,4,7,5,7,22,Law,2,Pennsylvania
522,14,0,3,3,9,6,9,6,6,22,Law,2,Pennsylvania
523,15,0,5,10,5,1,1,1,4,27,Education,4,China
523,15,0,6,8,9,7,8,9,8,27,Education,4,China
523,15,0,5,8,7,5,,,6,27,Education,4,China
523,15,0,5,5,5,5,5,4,5,27,Education,4,China
523,15,0,6,5,6,7,6,4,5,27,Education,4,China
523,15,0,4,8,7,6,6,3,3,27,Education,4,China
523,15,0,4,8,8,4,5,7,4,27,Education,4,China
523,15,0,4,6,5,6,5,5,6,27,Education,4,China
523,15,0,4,10,10,8,7,6,5,27,Education,4,China
523,15,0,5,3,2,4,2,1,4,27,Education,4,China
523,15,0,1,5,8,5,9,9,4,27,Education,4,China
523,15,0,1,2,4,6,5,6,2,27,Education,4,China
523,15,0,10,10,10,10,10,10,10,27,Education,4,China
523,15,0,5,8,7,7,6,6,7,27,Education,4,China
523,15,0,3,7,7,4,6,1,5,27,Education,4,China
523,15,0,6,5,5,6,6,6,6,27,Education,4,China
523,15,0,3,8,8,7,6,5,7,27,Education,4,China
523,15,0,1,10,6,1,3,1,6,27,Education,4,China
523,15,0,3,7,6,8,9,5,5,27,Education,4,China
523,15,0,3,5,5,5,5,3,4,27,Education,4,China
523,15,0,4,8,7,7,6,5,8,27,Education,4,China
523,15,0,2,7,9,8,7,8,6,27,Education,4,China
524,16,0,5,10,10,10,10,3,4,25,medicine,4,Michigan
524,16,0,7,9,8,8,6,5,8,25,medicine,4,Michigan
524,16,0,8,,8,8,,7,8,25,medicine,4,Michigan
524,16,0,9,8,9,9,9,8,8,25,medicine,4,Michigan
524,16,0,7,8,7,7,6,6,7,25,medicine,4,Michigan
524,16,0,8,8,9,9,8,7,8,25,medicine,4,Michigan
524,16,0,7,9,9,9,9,5,8,25,medicine,4,Michigan
524,16,0,7,7,6,7,6,6,6,25,medicine,4,Michigan
524,16,0,7,8,8,9,9,7,7,25,medicine,4,Michigan
524,16,0,7,7,7,8,5,5,6,25,medicine,4,Michigan
524,16,0,7,8,9,8,7,8,5,25,medicine,4,Michigan
524,16,0,6,7,7,6,7,7,7,25,medicine,4,Michigan
524,16,0,6,9,9,7,9,5,5,25,medicine,4,Michigan
524,16,0,6,8,7,7,6,6,7,25,medicine,4,Michigan
524,16,0,,,,,,,,25,medicine,4,Michigan
524,16,0,7,7,6,7,6,7,5,25,medicine,4,Michigan
524,16,0,7,7,8,8,5,6,7,25,medicine,4,Michigan
524,16,0,9,7,7,8,4,6,9,25,medicine,4,Michigan
524,16,0,6,8,10,7,7,6,7,25,medicine,4,Michigan
524,16,0,7,6,6,6,5,6,6,25,medicine,4,Michigan
524,16,0,6,7,7,6,9,5,7,25,medicine,4,Michigan
524,16,0,8,7,8,8,,,7,25,medicine,4,Michigan
525,17,0,5,10,8,5,5,5,3,24,Public Health,2,"Saratoga, NY"
525,17,0,6,7,6,7,,5,6,24,Public Health,2,"Saratoga, NY"
525,17,0,6,,5,5,,4,5,24,Public Health,2,"Saratoga, NY"
525,17,0,5,5,7,5,5,4,5,24,Public Health,2,"Saratoga, NY"
525,17,0,6,8,6,7,6,6,6,24,Public Health,2,"Saratoga, NY"
525,17,0,5,8,6,6,7,3,3,24,Public Health,2,"Saratoga, NY"
525,17,0,5,8,7,8,5,4,7,24,Public Health,2,"Saratoga, NY"
525,17,0,3,5,7,5,5,4,5,24,Public Health,2,"Saratoga, NY"
525,17,0,6,7,6,7,5,4,6,24,Public Health,2,"Saratoga, NY"
525,17,0,6,7,5,6,7,3,5,24,Public Health,2,"Saratoga, NY"
525,17,0,2,3,7,6,5,5,3,24,Public Health,2,"Saratoga, NY"
525,17,0,2,6,7,6,5,4,6,24,Public Health,2,"Saratoga, NY"
525,17,0,1,8,8,4,7,1,1,24,Public Health,2,"Saratoga, NY"
525,17,0,6,7,7,6,7,6,6,24,Public Health,2,"Saratoga, NY"
525,17,0,,,,,,,,24,Public Health,2,"Saratoga, NY"
525,17,0,4,6,6,6,7,6,4,24,Public Health,2,"Saratoga, NY"
525,17,0,3,5,6,6,3,1,4,24,Public Health,2,"Saratoga, NY"
525,17,0,1,5,3,1,1,1,2,24,Public Health,2,"Saratoga, NY"
525,17,0,6,8,8,9,7,7,5,24,Public Health,2,"Saratoga, NY"
525,17,0,5,8,6,5,4,4,5,24,Public Health,2,"Saratoga, NY"
525,17,0,5,7,8,5,6,5,6,24,Public Health,2,"Saratoga, NY"
525,17,0,7,5,5,5,6,,4,24,Public Health,2,"Saratoga, NY"
526,18,0,5,10,10,10,10,5,5,26,Social Work,3,New Jersey
526,18,0,6,7,8,7,6,5,7,26,Social Work,3,New Jersey
526,18,0,5,7,7,7,6,5,7,26,Social Work,3,New Jersey
526,18,0,7,8,7,8,7,8,8,26,Social Work,3,New Jersey
526,18,0,5,7,5,7,6,5,5,26,Social Work,3,New Jersey
526,18,0,4,8,4,5,5,3,2,26,Social Work,3,New Jersey
526,18,0,6,8,7,8,4,2,7,26,Social Work,3,New Jersey
526,18,0,3,6,5,6,5,4,4,26,Social Work,3,New Jersey
526,18,0,4,8,9,9,5,4,7,26,Social Work,3,New Jersey
526,18,0,6,5,5,6,4,3,4,26,Social Work,3,New Jersey
526,18,0,,7,8,5,6,6,5,26,Social Work,3,New Jersey
526,18,0,4,5,7,6,4,3,7,26,Social Work,3,New Jersey
526,18,0,4,8,8,7,8,4,4,26,Social Work,3,New Jersey
526,18,0,6,7,6,4,6,4,5,26,Social Work,3,New Jersey
526,18,0,,,,,,,,26,Social Work,3,New Jersey
526,18,0,6,5,4,3,6,6,5,26,Social Work,3,New Jersey
526,18,0,3,6,7,6,3,1,6,26,Social Work,3,New Jersey
526,18,0,1,9,3,6,2,1,4,26,Social Work,3,New Jersey
526,18,0,2,7,7,8,7,6,5,26,Social Work,3,New Jersey
526,18,0,4,5,6,6,4,4,5,26,Social Work,3,New Jersey
526,18,0,7,7,7,7,7,7,8,26,Social Work,3,New Jersey
526,18,0,3,5,5,5,,,2,26,Social Work,3,New Jersey
527,19,0,5,5,5,5,5,1,1,24,Social Work,6,California
527,19,0,7,6,7,6,5,5,7,24,Social Work,6,California
527,19,0,6,8,8,7,7,4,6,24,Social Work,6,California
527,19,0,5,6,5,7,5,6,6,24,Social Work,6,California
527,19,0,5,7,6,6,7,4,5,24,Social Work,6,California
527,19,0,7,7,8,4,7,7,5,24,Social Work,6,California
527,19,0,5,7,7,7,4,2,6,24,Social Work,6,California
527,19,0,4,4,5,3,4,3,4,24,Social Work,6,California
527,19,0,5,7,8,8,8,5,7,24,Social Work,6,California
527,19,0,5,5,6,3,5,2,3,24,Social Work,6,California
527,19,0,4,9,8,6,7,5,3,24,Social Work,6,California
527,19,0,1,7,6,5,2,2,6,24,Social Work,6,California
527,19,0,6,8,8,7,8,5,5,24,Social Work,6,California
527,19,0,5,5,5,5,5,5,5,24,Social Work,6,California
527,19,0,,,,,,,,24,Social Work,6,California
527,19,0,5,6,7,7,6,6,6,24,Social Work,6,California
527,19,0,6,6,5,4,3,1,6,24,Social Work,6,California
527,19,0,2,5,5,3,2,1,3,24,Social Work,6,California
527,19,0,5,7,7,7,8,6,6,24,Social Work,6,California
527,19,0,5,5,6,5,5,4,5,24,Social Work,6,California
527,19,0,6,6,6,6,6,6,6,24,Social Work,6,California
527,19,0,4,6,8,4,4,,4,24,Social Work,6,California
528,20,0,5,10,10,5,5,1,3,29,Social Work,3,NYC
528,20,0,4,7,7,7,6,6,7,29,Social Work,3,NYC
528,20,0,6,8,7,8,,,7,29,Social Work,3,NYC
528,20,0,7,6,7,6,7,7,7,29,Social Work,3,NYC
528,20,0,6,8,7,6,8,5,6,29,Social Work,3,NYC
528,20,0,6,8,7,6,7,4,7,29,Social Work,3,NYC
528,20,0,,,,,,,,29,Social Work,3,NYC
528,20,0,,,,,,,,29,Social Work,3,NYC
528,20,0,4,6,6,10,9,7,7,29,Social Work,3,NYC
528,20,0,6,7,7,6,5,2,6,29,Social Work,3,NYC
528,20,0,4,8,8,10,7,10,4,29,Social Work,3,NYC
528,20,0,5,6,7,6,7,8,7,29,Social Work,3,NYC
528,20,0,5,8,8,5,8,5,2,29,Social Work,3,NYC
528,20,0,6,6,7,8,7,5,6,29,Social Work,3,NYC
528,20,0,7,9,8,10,6,5,9,29,Social Work,3,NYC
528,20,0,6,6,5,6,6,6,5,29,Social Work,3,NYC
528,20,0,5,7,7,9,6,3,7,29,Social Work,3,NYC
528,20,0,5,5,5,6,4,1,5,29,Social Work,3,NYC
528,20,0,6,6,7,7,8,6,6,29,Social Work,3,NYC
528,20,0,5,6,4,6,4,5,5,29,Social Work,3,NYC
528,20,0,7,7,7,7,7,7,9,29,Social Work,3,NYC
528,20,0,4,7,8,8,8,,6,29,Social Work,3,NYC
529,21,0,5,10,10,5,10,8,3,22,Engineering,4,HKG
529,21,0,6,8,9,8,8,8,8,22,Engineering,4,HKG
529,21,0,4,10,9,7,6,4,7,22,Engineering,4,HKG
529,21,0,6,6,6,6,6,6,6,22,Engineering,4,HKG
529,21,0,,,,,,,,22,Engineering,4,HKG
529,21,0,6,9,9,6,8,7,3,22,Engineering,4,HKG
529,21,0,4,8,8,4,5,2,4,22,Engineering,4,HKG
529,21,0,3,8,6,5,5,4,6,22,Engineering,4,HKG
529,21,0,7,8,9,8,7,5,8,22,Engineering,4,HKG
529,21,0,4,5,5,4,3,2,6,22,Engineering,4,HKG
529,21,0,3,8,8,7,8,8,6,22,Engineering,4,HKG
529,21,0,1,6,5,4,3,5,7,22,Engineering,4,HKG
529,21,0,3,8,8,8,8,3,2,22,Engineering,4,HKG
529,21,0,6,6,6,6,6,6,6,22,Engineering,4,HKG
529,21,0,4,8,8,2,7,2,5,22,Engineering,4,HKG
529,21,0,4,7,7,4,5,2,4,22,Engineering,4,HKG
529,21,0,2,7,7,3,6,1,5,22,Engineering,4,HKG
529,21,0,1,10,8,1,8,1,5,22,Engineering,4,HKG
529,21,0,4,7,6,6,7,6,6,22,Engineering,4,HKG
529,21,0,4,7,6,3,6,2,5,22,Engineering,4,HKG
529,21,0,5,10,10,8,6,5,8,22,Engineering,4,HKG
529,21,0,4,6,5,4,,5,5,22,Engineering,4,HKG
530,22,0,5,10,10,5,5,1,3,22,Mechanical Engineering,4,China
530,22,0,7,8,8,7,8,9,7,22,Mechanical Engineering,4,China
530,22,0,4,10,9,5,,2,7,22,Mechanical Engineering,4,China
530,22,0,6,6,6,7,5,7,8,22,Mechanical Engineering,4,China
530,22,0,,,,,,,,22,Mechanical Engineering,4,China
530,22,0,4,9,8,4,8,4,2,22,Mechanical Engineering,4,China
530,22,0,4,7,6,4,4,2,5,22,Mechanical Engineering,4,China
530,22,0,5,6,5,5,5,3,5,22,Mechanical Engineering,4,China
530,22,0,4,10,10,7,9,3,6,22,Mechanical Engineering,4,China
530,22,0,5,6,6,7,5,5,6,22,Mechanical Engineering,4,China
530,22,0,4,8,8,3,7,5,4,22,Mechanical Engineering,4,China
530,22,0,1,7,8,2,3,4,1,22,Mechanical Engineering,4,China
530,22,0,3,8,8,7,8,3,3,22,Mechanical Engineering,4,China
530,22,0,7,8,7,7,7,7,7,22,Mechanical Engineering,4,China
530,22,0,5,8,8,7,8,2,6,22,Mechanical Engineering,4,China
530,22,0,4,6,7,4,5,2,4,22,Mechanical Engineering,4,China
530,22,0,3,8,8,5,6,4,6,22,Mechanical Engineering,4,China
530,22,0,1,10,8,1,8,1,5,22,Mechanical Engineering,4,China
530,22,0,4,7,7,7,7,6,4,22,Mechanical Engineering,4,China
530,22,0,4,7,6,3,6,2,5,22,Mechanical Engineering,4,China
530,22,0,4,9,9,7,7,6,7,22,Mechanical Engineering,4,China
530,22,0,3,7,6,4,8,1,4,22,Mechanical Engineering,4,China
531,1,1,2,8,6,5,4,4,3,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,6,9,10,8,6,5,7,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,6,5,7,7,5,6,6,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,5,8,8,5,8,4,5,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,4,7,7,4,4,4,6,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,5,6,6,6,6,2,4,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,4,8,10,7,7,10,8,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,6,7,8,7,8,6,6,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,3,7,8,6,5,4,4,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,5,6,7,4,8,,3,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,1,8,8,2,8,2,6,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,6,7,7,5,5,3,7,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,6,8,8,8,8,6,7,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,5,9,9,6,7,5,5,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,4,5,7,4,7,6,4,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,5,9,9,7,7,5,7,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,6,9,9,5,8,7,5,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,4,3,9,4,9,5,9,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,4,8,9,3,8,2,4,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,1,5,8,1,8,1,1,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,4,6,5,5,6,5,6,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
531,1,1,6,7,8,7,7,5,6,25,ELECTRICAL ENGINEERING,4,"BEIJING, CHINA"
532,2,1,,,,,,,,26,Electrical Engineering,4,California
532,2,1,2,8,6,2,3,2,3,26,Electrical Engineering,4,California
532,2,1,5,3,6,5,2,2,4,26,Electrical Engineering,4,California
532,2,1,5,8,8,5,8,4,5,26,Electrical Engineering,4,California
532,2,1,3,9,8,2,5,2,2,26,Electrical Engineering,4,California
532,2,1,4,9,6,3,4,2,3,26,Electrical Engineering,4,California
532,2,1,4,7,9,6,8,3,8,26,Electrical Engineering,4,California
532,2,1,3,8,7,3,6,6,3,26,Electrical Engineering,4,California
532,2,1,5,8,7,5,6,3,8,26,Electrical Engineering,4,California
532,2,1,4,6,6,5,6,,4,26,Electrical Engineering,4,California
532,2,1,2,8,8,2,8,2,6,26,Electrical Engineering,4,California
532,2,1,4,6,6,4,6,7,7,26,Electrical Engineering,4,California
532,2,1,7,9,8,5,9,3,7,26,Electrical Engineering,4,California
532,2,1,2,9,9,3,9,3,5,26,Electrical Engineering,4,California
532,2,1,1,9,9,1,6,8,4,26,Electrical Engineering,4,California
532,2,1,3,9,9,5,7,3,4,26,Electrical Engineering,4,California
532,2,1,6,9,8,4,9,6,6,26,Electrical Engineering,4,California
532,2,1,3,7,7,1,1,3,3,26,Electrical Engineering,4,California
532,2,1,4,7,8,3,8,2,4,26,Electrical Engineering,4,California
532,2,1,1,5,8,1,9,1,1,26,Electrical Engineering,4,California
532,2,1,5,7,5,4,5,4,6,26,Electrical Engineering,4,California
532,2,1,6,8,7,7,8,5,5,26,Electrical Engineering,4,California
533,3,1,2,2,2,2,3,2,0,26,Engineering,2,Greece
533,3,1,9,10,8,9,7,8,9,26,Engineering,2,Greece
533,3,1,6,4,7,6,6,6,6,26,Engineering,2,Greece
533,3,1,8,6,8,6,8,4,6,26,Engineering,2,Greece
533,3,1,6,6,6,6,6,4,5,26,Engineering,2,Greece
533,3,1,8,9,9,6,5,5,7,26,Engineering,2,Greece
533,3,1,4,5,7,5,6,3,4,26,Engineering,2,Greece
533,3,1,6,7,7,7,6,8,6,26,Engineering,2,Greece
533,3,1,,,,,,,,26,Engineering,2,Greece
533,3,1,6,6,7,6,6,,6,26,Engineering,2,Greece
533,3,1,4,5,5,2,1,4,6,26,Engineering,2,Greece
533,3,1,6,5,5,6,6,3,4,26,Engineering,2,Greece
533,3,1,8,7,8,8,8,5,8,26,Engineering,2,Greece
533,3,1,5,8,9,7,8,7,8,26,Engineering,2,Greece
533,3,1,7,5,7,5,7,5,5,26,Engineering,2,Greece
533,3,1,5,8,7,7,6,5,4,26,Engineering,2,Greece
533,3,1,6,7,7,4,8,6,5,26,Engineering,2,Greece
533,3,1,6,7,6,2,5,2,3,26,Engineering,2,Greece
533,3,1,3,3,5,3,6,2,3,26,Engineering,2,Greece
533,3,1,3,2,2,3,2,1,2,26,Engineering,2,Greece
533,3,1,7,6,5,5,5,4,5,26,Engineering,2,Greece
533,3,1,5,7,5,4,6,3,4,26,Engineering,2,Greece
534,4,1,8,5,7,6,7,3,5,24,electrical engineering,6,Bangladesh
534,4,1,6,7,9,4,4,,5,24,electrical engineering,6,Bangladesh
534,4,1,5,5,8,7,6,6,7,24,electrical engineering,6,Bangladesh
534,4,1,6,7,8,5,8,4,5,24,electrical engineering,6,Bangladesh
534,4,1,4,6,6,5,5,5,5,24,electrical engineering,6,Bangladesh
534,4,1,8,9,7,6,6,4,6,24,electrical engineering,6,Bangladesh
534,4,1,4,5,6,7,6,,6,24,electrical engineering,6,Bangladesh
534,4,1,5,8,7,5,6,6,4,24,electrical engineering,6,Bangladesh
534,4,1,3,4,5,6,5,4,4,24,electrical engineering,6,Bangladesh
534,4,1,5,5,6,4,6,,4,24,electrical engineering,6,Bangladesh
534,4,1,6,7,7,6,7,2,6,24,electrical engineering,6,Bangladesh
534,4,1,5,6,8,4,6,4,4,24,electrical engineering,6,Bangladesh
534,4,1,7,7,8,8,8,7,8,24,electrical engineering,6,Bangladesh
534,4,1,6,9,8,6,8,5,6,24,electrical engineering,6,Bangladesh
534,4,1,7,6,7,5,7,6,6,24,electrical engineering,6,Bangladesh
534,4,1,5,7,8,7,8,6,5,24,electrical engineering,6,Bangladesh
534,4,1,7,8,8,7,9,6,6,24,electrical engineering,6,Bangladesh
534,4,1,6,5,3,7,8,8,5,24,electrical engineering,6,Bangladesh
534,4,1,4,6,8,3,5,2,3,24,electrical engineering,6,Bangladesh
534,4,1,2,2,1,2,2,1,1,24,electrical engineering,6,Bangladesh
534,4,1,4,6,4,5,4,,5,24,electrical engineering,6,Bangladesh
534,4,1,7,8,8,9,8,8,8,24,electrical engineering,6,Bangladesh
535,5,1,3,7,6,6,5,4,5,23,Biochemistry,2,Maryland
535,5,1,8,7,6,7,6,6,7,23,Biochemistry,2,Maryland
535,5,1,6,4,6,6,5,5,6,23,Biochemistry,2,Maryland
535,5,1,5,8,9,5,8,4,5,23,Biochemistry,2,Maryland
535,5,1,6,6,6,6,6,6,5,23,Biochemistry,2,Maryland
535,5,1,9,8,7,8,3,3,6,23,Biochemistry,2,Maryland
535,5,1,7,6,8,8,8,7,7,23,Biochemistry,2,Maryland
535,5,1,10,10,10,9,5,6,8,23,Biochemistry,2,Maryland
535,5,1,2,4,8,6,8,5,5,23,Biochemistry,2,Maryland
535,5,1,6,7,7,7,,5,7,23,Biochemistry,2,Maryland
535,5,1,4,4,8,4,8,4,6,23,Biochemistry,2,Maryland
535,5,1,5,6,6,4,6,5,5,23,Biochemistry,2,Maryland
535,5,1,8,8,9,9,9,6,8,23,Biochemistry,2,Maryland
535,5,1,8,9,9,8,6,3,7,23,Biochemistry,2,Maryland
535,5,1,2,3,10,4,7,8,5,23,Biochemistry,2,Maryland
535,5,1,7,9,8,9,7,7,8,23,Biochemistry,2,Maryland
535,5,1,7,5,9,9,8,7,7,23,Biochemistry,2,Maryland
535,5,1,6,3,9,5,9,5,7,23,Biochemistry,2,Maryland
535,5,1,7,7,9,7,8,4,6,23,Biochemistry,2,Maryland
535,5,1,2,2,7,1,8,1,1,23,Biochemistry,2,Maryland
535,5,1,6,5,5,5,,,5,23,Biochemistry,2,Maryland
535,5,1,8,8,9,9,7,8,8,23,Biochemistry,2,Maryland
536,6,1,5,5,5,5,5,5,5,29,Math,2,Italy
536,6,1,9,7,9,9,7,8,8,29,Math,2,Italy
536,6,1,7,6,6,7,6,5,7,29,Math,2,Italy
536,6,1,5,7,8,4,8,4,4,29,Math,2,Italy
536,6,1,4,5,5,5,5,5,5,29,Math,2,Italy
536,6,1,10,10,7,8,5,5,8,29,Math,2,Italy
536,6,1,7,5,6,8,7,,5,29,Math,2,Italy
536,6,1,8,8,8,8,8,7,7,29,Math,2,Italy
536,6,1,,,,,,,,29,Math,2,Italy
536,6,1,7,7,7,7,6,,7,29,Math,2,Italy
536,6,1,8,6,6,,,,6,29,Math,2,Italy
536,6,1,,,,,,,,29,Math,2,Italy
536,6,1,8,8,8,8,8,6,7,29,Math,2,Italy
536,6,1,5,6,5,5,7,4,5,29,Math,2,Italy
536,6,1,6,7,7,7,9,6,7,29,Math,2,Italy
536,6,1,7,8,7,7,7,5,5,29,Math,2,Italy
536,6,1,7,7,7,6,7,6,6,29,Math,2,Italy
536,6,1,7,3,6,5,6,5,7,29,Math,2,Italy
536,6,1,7,7,7,7,7,3,5,29,Math,2,Italy
536,6,1,1,2,3,2,2,1,1,29,Math,2,Italy
536,6,1,5,4,6,6,5,4,4,29,Math,2,Italy
536,6,1,9,8,7,8,8,7,8,29,Math,2,Italy
537,7,1,5,4,5,6,6,7,6,22,Electrical Engineering,4,San Francisco/LA
537,7,1,,,,,,,,22,Electrical Engineering,4,San Francisco/LA
537,7,1,4,4,7,5,3,3,5,22,Electrical Engineering,4,San Francisco/LA
537,7,1,7,7,8,6,8,6,7,22,Electrical Engineering,4,San Francisco/LA
537,7,1,6,5,7,7,7,6,6,22,Electrical Engineering,4,San Francisco/LA
537,7,1,9,7,6,6,6,2,3,22,Electrical Engineering,4,San Francisco/LA
537,7,1,6,5,8,8,8,,4,22,Electrical Engineering,4,San Francisco/LA
537,7,1,7,8,8,7,8,7,7,22,Electrical Engineering,4,San Francisco/LA
537,7,1,5,4,6,5,4,3,4,22,Electrical Engineering,4,San Francisco/LA
537,7,1,6,9,6,5,,7,7,22,Electrical Engineering,4,San Francisco/LA
537,7,1,6,6,6,,,,6,22,Electrical Engineering,4,San Francisco/LA
537,7,1,9,8,8,8,6,6,7,22,Electrical Engineering,4,San Francisco/LA
537,7,1,8,8,8,8,8,8,8,22,Electrical Engineering,4,San Francisco/LA
537,7,1,6,8,9,9,7,7,8,22,Electrical Engineering,4,San Francisco/LA
537,7,1,4,2,6,4,6,8,4,22,Electrical Engineering,4,San Francisco/LA
537,7,1,6,6,7,7,7,5,5,22,Electrical Engineering,4,San Francisco/LA
537,7,1,8,8,8,8,9,9,9,22,Electrical Engineering,4,San Francisco/LA
537,7,1,4,5,7,8,6,5,7,22,Electrical Engineering,4,San Francisco/LA
537,7,1,5,5,8,6,8,3,3,22,Electrical Engineering,4,San Francisco/LA
537,7,1,2,2,2,4,1,1,1,22,Electrical Engineering,4,San Francisco/LA
537,7,1,6,5,6,5,6,,5,22,Electrical Engineering,4,San Francisco/LA
537,7,1,7,8,7,8,8,8,6,22,Electrical Engineering,4,San Francisco/LA
538,8,1,6,5,6,7,7,6,5,32,Biomedical engineering,2,Born in Iran
538,8,1,7,8,8,8,,6,8,32,Biomedical engineering,2,Born in Iran
538,8,1,4,3,5,4,2,2,4,32,Biomedical engineering,2,Born in Iran
538,8,1,,,,,,,,32,Biomedical engineering,2,Born in Iran
538,8,1,6,4,4,4,,,,32,Biomedical engineering,2,Born in Iran
538,8,1,7,7,7,,10,5,5,32,Biomedical engineering,2,Born in Iran
538,8,1,4,5,8,8,8,6,7,32,Biomedical engineering,2,Born in Iran
538,8,1,6,8,7,8,7,8,7,32,Biomedical engineering,2,Born in Iran
538,8,1,6,7,7,7,8,5,6,32,Biomedical engineering,2,Born in Iran
538,8,1,2,2,5,6,,,3,32,Biomedical engineering,2,Born in Iran
538,8,1,5,7,6,,,,6,32,Biomedical engineering,2,Born in Iran
538,8,1,,,,,,,,32,Biomedical engineering,2,Born in Iran
538,8,1,8,9,9,10,10,8,8,32,Biomedical engineering,2,Born in Iran
538,8,1,8,9,7,9,,7,8,32,Biomedical engineering,2,Born in Iran
538,8,1,5,1,6,8,2,2,,32,Biomedical engineering,2,Born in Iran
538,8,1,4,9,9,7,8,4,7,32,Biomedical engineering,2,Born in Iran
538,8,1,7,7,8,9,8,8,9,32,Biomedical engineering,2,Born in Iran
538,8,1,5,7,9,9,9,4,7,32,Biomedical engineering,2,Born in Iran
538,8,1,6,6,8,9,8,5,4,32,Biomedical engineering,2,Born in Iran
538,8,1,2,4,3,6,1,2,2,32,Biomedical engineering,2,Born in Iran
538,8,1,6,7,7,5,5,,7,32,Biomedical engineering,2,Born in Iran
538,8,1,9,9,8,10,8,7,8,32,Biomedical engineering,2,Born in Iran
539,9,1,2,6,3,6,5,7,3,22,Law,2,Russia
539,9,1,7,6,7,7,7,,5,22,Law,2,Russia
539,9,1,3,3,4,3,2,2,3,22,Law,2,Russia
539,9,1,5,8,8,5,8,3,5,22,Law,2,Russia
539,9,1,4,8,8,8,6,6,8,22,Law,2,Russia
539,9,1,6,7,10,9,10,5,7,22,Law,2,Russia
539,9,1,4,4,7,6,8,3,3,22,Law,2,Russia
539,9,1,5,7,7,7,7,7,5,22,Law,2,Russia
539,9,1,,,,,,,,22,Law,2,Russia
539,9,1,6,5,7,4,,0,5,22,Law,2,Russia
539,9,1,5,6,6,5,6,5,6,22,Law,2,Russia
539,9,1,4,4,4,4,5,4,5,22,Law,2,Russia
539,9,1,6,6,8,6,8,6,7,22,Law,2,Russia
539,9,1,6,4,8,10,7,8,8,22,Law,2,Russia
539,9,1,3,4,6,5,7,6,4,22,Law,2,Russia
539,9,1,6,8,9,9,9,8,7,22,Law,2,Russia
539,9,1,7,6,9,8,8,8,8,22,Law,2,Russia
539,9,1,7,4,6,7,7,5,5,22,Law,2,Russia
539,9,1,5,5,8,8,8,2,7,22,Law,2,Russia
539,9,1,1,2,2,2,1,1,1,22,Law,2,Russia
539,9,1,5,6,7,6,5,,6,22,Law,2,Russia
539,9,1,8,8,8,9,9,7,7,22,Law,2,Russia
540,10,1,5,8,7,5,3,3,5,24,Industrial Engineering,2,Persia
540,10,1,8,10,10,10,6,8,8,24,Industrial Engineering,2,Persia
540,10,1,3,5,5,5,3,2,4,24,Industrial Engineering,2,Persia
540,10,1,,,,,,,,24,Industrial Engineering,2,Persia
540,10,1,3,8,8,4,4,6,6,24,Industrial Engineering,2,Persia
540,10,1,3,4,4,4,4,0,5,24,Industrial Engineering,2,Persia
540,10,1,4,5,8,9,7,3,7,24,Industrial Engineering,2,Persia
540,10,1,5,7,7,7,7,6,4,24,Industrial Engineering,2,Persia
540,10,1,5,4,3,6,5,4,6,24,Industrial Engineering,2,Persia
540,10,1,3,10,9,7,,5,5,24,Industrial Engineering,2,Persia
540,10,1,,,,,,,6,24,Industrial Engineering,2,Persia
540,10,1,4,6,5,5,5,4,5,24,Industrial Engineering,2,Persia
540,10,1,7,7,7,7,7,7,7,24,Industrial Engineering,2,Persia
540,10,1,5,9,8,7,8,6,6,24,Industrial Engineering,2,Persia
540,10,1,2,6,7,2,5,4,4,24,Industrial Engineering,2,Persia
